target_id,generated_by,generated_code,is_pass,deepseek-coder-1.3b-instruct_rating,deepseek-coder-6.7b-instruct_rating,deepseek-coder-33b-instruct_rating,CodeLlama-7b-Instruct-hf_rating,CodeLlama-13b-Instruct-hf_rating,CodeLlama-34b-Instruct-hf_rating,gpt-3.5-turbo_rating,gpt-4-turbo_rating
636767081a6d9265ec0179a2,CodeLlama-13b-Instruct-hf,"private static boolean isAllZeros(String s){
for(int i=0;i<s.length();i++){
        if(s.charAt(i)!='0'){
            return false;
        }
    }
    return true;
}",0,-,1,1,0,1,1,1,1
6367670a1a6d9265ec0179d8,CodeLlama-13b-Instruct-hf,"@Override public void write(final byte[] b) throws IOException {
write(b, 0, b.length);
}",1,-,1,1,0,0,0,1,1
636766ef1a6d9265ec01761a,CodeLlama-13b-Instruct-hf,"int addType(final String value){
if(typeTable.contains(value))
		return typeTable.indexOf(value);
	typeTable.add(value);
	return typeTable.size()-1;
}",0,-,-,-,-,-,-,-,-
636766f81a6d9265ec01774b,CodeLlama-13b-Instruct-hf,"public byte readByte() throws IOException {
if (bufferPointer == bytesRead)
        fillBuffer();
    return buffer[bufferPointer++];
}",0,-,-,-,-,-,-,-,-
636767e01a6d9265ec018755,CodeLlama-13b-Instruct-hf,"private Map<String,Object> buildContent(JsonObject jsonObject){
Map<String,Object> content = new HashMap<>();
    for(String key : jsonObject.keySet()){
        content.put(key, jsonObject.get(key));
    }
    return content;
}",0,1,1,1,0,1,1,1,0
636767081a6d9265ec017989,CodeLlama-13b-Instruct-hf,"public static boolean[] toPrimitive(final Boolean[] array){
if(array == null){
        return null;
    }
    if(array.length == 0){
        return ArrayUtils.EMPTY_BOOLEAN_ARRAY;
    }
    final boolean[] result = new boolean[array.length];
    for(int i = 0; i < array.length; i++){
        result[i] = array[i].booleanValue();
    }
    return result;
}",1,1,1,1,0,1,1,1,1
636766f01a6d9265ec01762e,CodeLlama-13b-Instruct-hf,"public static boolean isEmpty(final double[] array){
return array == null || array.length == 0;
}",1,1,1,1,0,1,1,1,1
636767de1a6d9265ec018706,CodeLlama-13b-Instruct-hf,"public Mappings diffStructure(String tableName,Mappings mappings){
Mappings diff = new Mappings();
    for(String fieldName:mappings.getFieldNames()){
        if(!this.hasField(fieldName)){
            diff.addField(fieldName,mappings.getField(fieldName));
        }
    }
    return diff;
}",0,-,-,-,-,-,-,-,-
636767021a6d9265ec0178bb,CodeLlama-13b-Instruct-hf,"public static Double[] nullToEmpty(final Double[] array){
if(array == null || array.length == 0){
        return EMPTY_DOUBLE_OBJECT_ARRAY;
    }
    return array;
}",1,-,1,1,0,1,0,1,1
636766f01a6d9265ec01763e,CodeLlama-13b-Instruct-hf,,0,-,1,1,-,-,0,-,1
636766ae1a6d9265ec0175d8,CodeLlama-13b-Instruct-hf,"private String buildContentRange(){
return ""Content-Range: bytes ""+offset+""-""+limit+""/""+count;
}",0,-,1,0,1,1,0,1,0
636766f81a6d9265ec01775b,CodeLlama-13b-Instruct-hf,"public long readLong(final int offset){
if(offset + 8 > size) throw new IndexOutOfBoundsException();
	long value = 0;
	for(int i = 0; i < 8; i++){
		value <<= 8;
		value |= (buffer[offset + i] & 0xFF);
	}
	return value;
}",0,1,1,1,0,1,1,1,1
636766f11a6d9265ec017641,CodeLlama-13b-Instruct-hf,"@Override public int available() throws IOException {
return (int) (size - pos);
}",0,0,1,0,1,1,0,0,0
636766a91a6d9265ec0175ae,CodeLlama-13b-Instruct-hf,"public ByteVector putByteArray(final byte[] byteArrayValue,final int byteOffset,final int byteLength){
if(byteArrayValue == null){
        throw new IllegalArgumentException(""byteArrayValue is null"");
    }
    if(byteOffset < 0 || byteLength < 0 || byteOffset + byteLength > byteArrayValue.length){
        throw new IllegalArgumentException(""byteOffset or byteLength is invalid"");
    }
    int byteVectorSize = size();
    int byteVectorCapacity = capacity();
    if(byteVectorSize + byteLength > byteVectorCapacity){
        ensureCapacity(byteVectorSize + byteLength);
    }
    System.arraycopy(byteArrayValue,byteOffset,byteVector,byteVectorSize,byteLength);
    size(byteVectorSize + byteLength);
    return this;
}",0,0,1,1,0,0,1,1,1
6367670a1a6d9265ec0179e7,CodeLlama-13b-Instruct-hf,"public Converter lookup(final Class<?> clazz){
if(clazz == null){
        return null;
    }
    return converters.get(clazz);
}",0,1,1,1,0,0,0,1,1
636766f91a6d9265ec01776e,CodeLlama-13b-Instruct-hf,"@Override public void write(final byte b[],final int off,final int len) throws IOException {
if (len < 0) {
        throw new IndexOutOfBoundsException();
    } else if ((off < 0) || (off > b.length) || (len > b.length - off)) {
        throw new IndexOutOfBoundsException();
    } else if (len == 0) {
        return;
    }
    if (len >= (b.length - off)) {
        write(b, off, b.length - off);
        write(b, 0, len - (b.length - off));
    } else {
        int newcount = count + len;
        if (newcount > buf.length) {
            expand(newcount);
        }
        System.arraycopy(b, off, buf, count, len);
        count = newcount;
    }
}",0,1,1,0,0,0,0,1,0
636766a91a6d9265ec0175c1,CodeLlama-13b-Instruct-hf,"private void enlarge(final int size){
final int[] newData = new int[size];
    System.arraycopy(data, 0, newData, 0, data.length);
    data = newData;
}",0,0,1,1,0,1,0,1,0
636766f11a6d9265ec01764f,CodeLlama-13b-Instruct-hf,"public Collection<Object> values(){
return Collections.unmodifiableCollection(values.values());
}",0,0,1,0,0,1,0,1,1
636766f81a6d9265ec017748,CodeLlama-13b-Instruct-hf,"public static String base64Decode(final String s){
final byte[] bytes = Base64.getDecoder().decode(s);
    return new String(bytes, StandardCharsets.UTF_8);
}",0,-,-,-,-,-,-,-,-
6367670a1a6d9265ec0179dc,CodeLlama-13b-Instruct-hf,"private void putAbstractTypes(final int start,final int end){
if(start>end)
		return;
	final int[] abstractTypes=currentFrame.getAbstractTypes();
	for(int i=start;i<=end;i++){
		if(abstractTypes[i]!=0){
			Frame.add(abstractTypes[i]);
		}
	}
}",0,0,1,1,0,1,1,1,1
636767dd1a6d9265ec0186e5,CodeLlama-13b-Instruct-hf,"public void addNewTarget(Channels channels,IConsumer consumer){
if(channels==null){
        return;
    }
    if(consumeTargets==null){
        consumeTargets=new ArrayList<ConsumeTarget>();
    }
    for(Channel channel:channels.getChannels()){
        ConsumeTarget consumeTarget=new ConsumeTarget();
        consumeTarget.setChannel(channel);
        consumeTarget.setConsumer(consumer);
        consumeTargets.add(consumeTarget);
    }
}",0,-,1,1,0,1,0,1,0
636766a91a6d9265ec0175c2,CodeLlama-13b-Instruct-hf,"private int pop(){
if(frameStack.isEmpty()){
        throw new RuntimeException(""Stack underflow"");
    }
    int value = frameStack.pop();
    return value;
}",0,1,1,1,0,1,0,1,1
636766f81a6d9265ec01775c,CodeLlama-13b-Instruct-hf,"public static String toString(Object obj){
if(obj == null)
        return """";
    return obj.toString();
}",1,1,1,1,0,1,1,1,1
636767001a6d9265ec01787f,CodeLlama-13b-Instruct-hf,"protected void appendDetail(StringBuffer buffer,String fieldName,int[] array){
if(array==null){
        buffer.append(fieldName).append(""=null"");
    }else{
        buffer.append(fieldName).append(""=["");
        for(int i=0;i<array.length;i++){
            if(i>0){
                buffer.append(arraySeparator);
            }
            buffer.append(array[i]);
        }
        buffer.append(""]"");
    }
}",1,-,-,-,-,-,-,-,-
6367670a1a6d9265ec0179d9,CodeLlama-13b-Instruct-hf,"public static int length(final String str){
if(str == null){
        return 0;
    }
    return str.length();
}",1,1,1,1,0,1,1,1,1
636766a91a6d9265ec0175c4,CodeLlama-13b-Instruct-hf,"private void pop(final String descriptor){
switch(descriptor.charAt(0)){
        case 'B':
            popByte();
            break;
        case 'C':
            popChar();
            break;
        case 'D':
            popDouble();
            break;
        case 'F':
            popFloat();
            break;
        case 'I':
            popInt();
            break;
        case 'J':
            popLong();
            break;
        case 'L':
            popRef();
            break;
        case 'S':
            popShort();
            break;
        case 'Z':
            popBoolean();
            break;
        case 'V':
            break;
        default:
            throw new RuntimeException(""Invalid descriptor: "" + descriptor);
    }
}",0,-,1,1,0,1,1,1,1
636767061a6d9265ec01794a,CodeLlama-13b-Instruct-hf,"public static int indexOfExtension(String filename){
if(filename == null){
        return -1;
    }
    int extensionPos = filename.lastIndexOf(EXTENSION_SEPARATOR);
    int lastSeparator = indexOfLastSeparator(filename);
    return lastSeparator > extensionPos ? -1 : extensionPos;
}",1,-,1,0,0,0,0,1,0
636766aa1a6d9265ec0175ce,CodeLlama-13b-Instruct-hf,"int visitFrameStart(final int offset,final int numLocal,final int numStack){
currentFrame = new Frame(offset, numLocal, numStack);
    return 3;
}",0,-,1,0,1,1,1,1,1
636767071a6d9265ec017962,CodeLlama-13b-Instruct-hf,"public void putAllWriteable(BeanMap map){
for(Map.Entry<String, Method> entry : map.entrySet()){
        if(entry.getValue().getReturnType().equals(void.class)){
            put(entry.getKey(), entry.getValue());
        }
    }
}",0,-,-,-,-,-,-,-,-
6367670b1a6d9265ec017a0f,CodeLlama-13b-Instruct-hf,"public static boolean containsAnyIgnoreCase(String str,List<String> searchStrArray){
if(str == null || searchStrArray == null){
        return false;
    }
    for(String searchStr : searchStrArray){
        if(str.toLowerCase().contains(searchStr.toLowerCase())){
            return true;
        }
    }
    return false;
}",1,1,1,1,0,1,1,1,1
636766ff1a6d9265ec01784b,CodeLlama-13b-Instruct-hf,"public static boolean isDigits(String str){
if(str == null || str.length() == 0){
        return false;
    }
    for(int i = 0; i < str.length(); i++){
        if(!Character.isDigit(str.charAt(i))){
            return false;
        }
    }
    return true;
}",1,1,1,1,0,1,1,1,1
636766831a6d9265ec0174eb,CodeLlama-13b-Instruct-hf,"private void addReverse(final File[] files){
for(int i = files.length - 1; i >= 0; i--){
        stack.push(files[i]);
    }
}",0,-,1,1,0,1,1,1,1
6367667f1a6d9265ec017457,CodeLlama-13b-Instruct-hf,"private static int decodeOctets(int i,ByteBuffer bb,StringBuilder sb){
int c=bb.get(i)&0xff;
    if(c<0x80){
        sb.append((char)c);
        return i+1;
    }
    if(c<0xc0){
        throw new IllegalArgumentException(""Invalid UTF-8 encoding"");
    }
    int n=utf8TrailingBytes[c&0x3f];
    if(n==-1||i+n>=bb.limit()){
        throw new IllegalArgumentException(""Invalid UTF-8 encoding"");
    }
    int v=c&(0x3f>>n);
    for(int j=0;j<n;j++){
        c=bb.get(i+j+1)&0xff;
        if((c&0xc0)!=0x80){
            throw new IllegalArgumentException(""Invalid UTF-8 encoding"");
        }
        v=v<<6|(c&0x3f);
    }
    if(v>Character.MAX_CODE_POINT){
        throw new IllegalArgumentException(""Invalid UTF-8 encoding"");
    }
    sb.append((char)v);
    return i+n+1;
}",0,1,1,1,0,1,0,1,0
636766fe1a6d9265ec017833,CodeLlama-13b-Instruct-hf,"public static void forceDeleteOnExit(File file) throws IOException {
if (file.isDirectory()) {
        deleteDirectoryOnExit(file);
    } else {
        file.deleteOnExit();
    }
}",1,-,-,-,-,-,-,-,-
6367672d1a6d9265ec017c78,CodeLlama-13b-Instruct-hf,"public boolean insert(int val){
if(map.containsKey(val)) return false;
    map.put(val, val);
    return true;
}",1,1,1,1,0,1,1,1,1
636766f31a6d9265ec01768f,CodeLlama-13b-Instruct-hf,"public static char[] clone(final char[] array){
if(array == null){
        return null;
    }
    return array.clone();
}",1,1,1,1,0,1,0,1,1
6367667f1a6d9265ec017458,CodeLlama-13b-Instruct-hf,"public AtmosphereFramework removeAtmosphereHandler(String mapping){
return removeAtmosphereHandler(mapping, false);
}",0,-,-,-,-,-,-,-,-
636767031a6d9265ec0178ef,CodeLlama-13b-Instruct-hf,"private static Object copyArrayGrow1(final Object array,final Class<?> newArrayComponentType){
int newArrayLength=Array.getLength(array)+1;
    Object newArray=Array.newInstance(newArrayComponentType,newArrayLength);
    System.arraycopy(array,0,newArray,0,Array.getLength(array));
    return newArray;
}",0,1,1,1,0,1,0,1,1
636767e11a6d9265ec018795,CodeLlama-13b-Instruct-hf,"public boolean isCompatible(DataTable dataset){
if(dataset.getBuckets().size() != buckets.size()){
        return false;
    }
    for(int i = 0; i < buckets.size(); i++){
        if(!buckets.get(i).isCompatible(dataset.getBuckets().get(i))){
            return false;
        }
    }
    return true;
}",0,1,1,1,0,1,1,1,1
6367667f1a6d9265ec01745c,CodeLlama-13b-Instruct-hf,"@SuppressWarnings(""unchecked"") public static void addToClassPath(Vector<URL> cpV,String dir){
File dirF = new File(dir);
    if(dirF.exists() && dirF.isDirectory()){
        File[] files = dirF.listFiles();
        for(int i=0;i<files.length;i++){
            if(files[i].getName().endsWith("".jar"")){
                try{
                    cpV.add(files[i].toURI().toURL());
                }catch(MalformedURLException e){
                    e.printStackTrace();
                }
            }
        }
    }
}",0,-,-,-,-,-,-,-,-
636766fc1a6d9265ec0177ef,CodeLlama-13b-Instruct-hf,"static String[] toNoNullStringArray(Object[] array){
if(array.length==0){
        throw new IllegalArgumentException(""array size is zero"");
    }
    String[] result=new String[array.length];
    int index=0;
    for(Object o:array){
        if(o!=null){
            result[index++]=o.toString();
        }
    }
    return Arrays.copyOf(result,index);
}",1,1,1,1,0,1,0,1,1
636766f21a6d9265ec017667,CodeLlama-13b-Instruct-hf,"public short readShort(final int offset){
return (short) (((classFileBuffer[offset] & 0xFF) << 8) | (classFileBuffer[offset + 1] & 0xFF));
}",1,1,1,1,0,1,1,1,1
6367667f1a6d9265ec01745d,CodeLlama-13b-Instruct-hf,,0,0,1,1,0,1,1,-,-
636766fc1a6d9265ec0177da,CodeLlama-13b-Instruct-hf,"private static boolean isParameterSeparator(final char c){
return c == ',' || c == ';';
}",0,-,1,1,0,1,1,1,1
636766801a6d9265ec017477,CodeLlama-13b-Instruct-hf,"private void addReverse(final InputStream[] files){
for(int i = files.length - 1; i >= 0; i--){
        add(files[i]);
    }
}",0,-,-,-,-,-,-,-,-
6367672d1a6d9265ec017c73,CodeLlama-13b-Instruct-hf,"public boolean shouldPrintMessage(int timestamp,String message){
if(!messages.containsKey(message) || timestamp - messages.get(message) > 10){
        messages.put(message,timestamp);
        return true;
    }
    return false;
}",1,1,1,1,0,1,1,1,1
6367672d1a6d9265ec017c74,CodeLlama-13b-Instruct-hf,"public boolean remove(int val){
for(int i = 0; i < keys.length; i++){
        if(keys[i] == val){
            keys[i] = -1;
            values[i] = -1;
            return true;
        }
    }
    return false;
}",0,1,1,0,0,1,0,1,0
636766fe1a6d9265ec017834,CodeLlama-13b-Instruct-hf,"public static String sessionId(){
return session().getId();
}",0,1,1,0,1,1,0,1,0
636767431a6d9265ec017c88,CodeLlama-13b-Instruct-hf,"private List<Integer> computeLowerBounds(List<K> keys){
List<Integer> lowerBounds = new ArrayList<>();
    for(K key:keys){
        int lowerBound = 0;
        for(Function<K,Integer> function:functions){
            lowerBound = Math.max(lowerBound,function.apply(key));
        }
        lowerBounds.add(lowerBound);
    }
    return lowerBounds;
}",0,-,1,0,0,1,1,1,1
6367667e1a6d9265ec01743a,CodeLlama-13b-Instruct-hf,"public long lastWriteTimeStampInMilliseconds(){
if(lastWrite == -1)
        return -1;
    else
        return System.currentTimeMillis();
}",0,-,1,0,0,1,1,1,1
636766fe1a6d9265ec017821,CodeLlama-13b-Instruct-hf,"protected void appendDetail(StringBuffer buffer,String fieldName,byte[] array){
if(array==null){
        buffer.append(fieldName).append(""=null"");
    }else{
        buffer.append(fieldName).append(""=byte["").append(array.length).append(""]"");
    }
}",0,1,1,0,0,1,0,1,0
6367667c1a6d9265ec0173fb,CodeLlama-13b-Instruct-hf,"@Override public AtmosphereResource addEventListener(AtmosphereResourceEventListener e){
if (e == null) {
        return this;
    }
    if (eventListeners == null) {
        eventListeners = new ArrayList<AtmosphereResourceEventListener>();
    }
    eventListeners.add(e);
    return this;
}",0,-,-,-,-,-,-,-,-
636767461a6d9265ec017d0e,CodeLlama-13b-Instruct-hf,"private Pair<List<Integer>,Long> computeSuffixSum(List<Integer> bounds){
List<Integer> suffixSum = new ArrayList<>();
    long sum = 0;
    for(int i = bounds.size() - 1; i >= 0; i--){
        sum += bounds.get(i);
        suffixSum.add(0, (int) sum);
    }
    return new Pair<>(suffixSum, sum);
}",0,1,1,1,0,1,0,1,1
6367667d1a6d9265ec0173ff,CodeLlama-13b-Instruct-hf,"public static Meteor lookup(HttpServletRequest r){
String id = r.getParameter(""id"");
    if(id == null)
        return null;
    return Meteor.find(id);
}",0,-,-,-,-,-,-,-,-
636766fe1a6d9265ec017823,CodeLlama-13b-Instruct-hf,"int addConstantNameAndType(final String name,final String descriptor){
final int nameIndex=addConstantUtf8(name);
    final int descriptorIndex=addConstantUtf8(descriptor);
    final int index=addConstantNameAndType(nameIndex,descriptorIndex);
    return index;
}",0,-,-,-,-,-,-,-,-
636766fe1a6d9265ec01781c,CodeLlama-13b-Instruct-hf,"public static Character toCharacterObject(final char ch){
return new Character(ch);
}",1,1,1,1,0,1,1,1,1
636766fd1a6d9265ec017814,CodeLlama-13b-Instruct-hf,"public static boolean arrayequals(byte[] a,byte[] b,int count){
if(a==null&&b==null)
        return true;
    if(a==null||b==null)
        return false;
    if(count!=b.length)
        return false;
    for(int i=0;i<count;i++){
        if(a[i]!=b[i])
            return false;
    }
    return true;
}",0,1,1,1,0,1,1,1,0
6367667d1a6d9265ec017401,CodeLlama-13b-Instruct-hf,,0,-,-,-,-,1,0,-,1
636767031a6d9265ec0178e6,CodeLlama-13b-Instruct-hf,"public static byte[] toPrimitive(final Byte[] array){
if(array == null){
        return null;
    }
    final byte[] result = new byte[array.length];
    for(int i = 0; i < array.length; i++){
        result[i] = array[i].byteValue();
    }
    return result;
}",1,1,1,1,0,1,1,1,1
6367667d1a6d9265ec01741d,CodeLlama-13b-Instruct-hf,"public static Type resolveBound(TypeVariable<?> typeVariable){
Type[] bounds = typeVariable.getBounds();
    if(bounds.length == 0){
        return Unknown.class;
    }
    Type bound = bounds[0];
    if(bound instanceof TypeVariable){
        bound = resolveBound((TypeVariable<?>) bound);
    }
    return bound;
}",0,-,1,1,0,1,1,1,1
636767431a6d9265ec017c8d,CodeLlama-13b-Instruct-hf,"private int computeBinaryLog(int n){
int log = 0;
    while (n > 1) {
        n = n >> 1;
        log++;
    }
    return log;
}",0,-,1,1,0,1,0,1,1
636767de1a6d9265ec01871e,CodeLlama-13b-Instruct-hf,"private void check(String modelName) throws IllegalStateException {
if (modelName == null) {
        throw new IllegalStateException(""modelName cannot be null"");
    }
}",0,-,-,-,-,-,-,-,-
636766fe1a6d9265ec01782a,CodeLlama-13b-Instruct-hf,"final String readUtf(final int constantPoolEntryIndex,final char[] charBuffer){
final int utfLength = readUnsignedShort();
	final int startIndex = classFileBuffer.position();
	classFileBuffer.get(charBuffer, 0, utfLength);
	return new String(charBuffer, 0, utfLength);
}",0,1,1,0,0,1,0,0,0
636766f21a6d9265ec017677,CodeLlama-13b-Instruct-hf,"public static boolean isNotTrue(Boolean bool){
return !bool;
}",1,1,1,0,0,1,1,0,1
636767441a6d9265ec017cc1,CodeLlama-13b-Instruct-hf,"private TreeNode<T> rotateRight(TreeNode<T> node){
TreeNode<T> temp = node.left;
    node.left = temp.right;
    temp.right = node;
    return temp;
}",0,1,1,1,0,1,0,1,1
636767df1a6d9265ec018744,CodeLlama-13b-Instruct-hf,"protected List<TimeRange> buildTimeRanges(long start,long end){
List<TimeRange> timeRanges = new ArrayList<>();
    long current = start;
    while(current < end){
        long endTime = current + FETCH_DATA_DURATION;
        if(endTime > end){
            endTime = end;
        }
        timeRanges.add(TimeRange.fromStartEnd(current,endTime,false));
        current = endTime;
    }
    return timeRanges;
}",0,-,1,1,1,1,1,1,1
636767dc1a6d9265ec0186cb,CodeLlama-13b-Instruct-hf,"public void init(){
// Create a new directory
    File dir = new File(""C:\\Users\\user\\Desktop\\test"");
    // Create the directory
    dir.mkdir();
}",0,1,1,1,0,1,0,1,1
6367671a1a6d9265ec017c15,CodeLlama-13b-Instruct-hf,"public ByteVector putByteArray(final byte[] byteArrayValue,final int byteOffset,final int byteLength){
if(byteOffset<0||byteLength<0||byteOffset+byteLength>byteArrayValue.length){
		throw new IllegalArgumentException(""byteOffset=""+byteOffset+"", byteLength=""+byteLength+"", byteArrayValue.length=""+byteArrayValue.length);
	}
	if(byteLength==0){
		return this;
	}
	if(byteLength>byteArray.length-count){
		byte[] newByteArray=new byte[count+byteLength];
		System.arraycopy(byteArray,0,newByteArray,0,count);
		byteArray=newByteArray;
	}
	System.arraycopy(byteArrayValue,byteOffset,byteArray,count,byteLength);
	count+=byteLength;
	return this;
}",0,1,1,0,0,1,0,1,0
636766821a6d9265ec0174b3,CodeLlama-13b-Instruct-hf,"protected Object filter(Object msg){
if(msg instanceof BroadcastAction){
		BroadcastAction ba = (BroadcastAction)msg;
		if(ba.getAction() == BroadcastAction.NULL || ba.getAction() == BroadcastAction.ABORT){
			return null;
		}
		else{
			return ba.getAction();
		}
	}
	else{
		return msg;
	}
}",0,-,-,-,-,-,-,-,-
636766f61a6d9265ec017701,CodeLlama-13b-Instruct-hf,,0,-,1,1,0,1,1,-,1
636767121a6d9265ec017b0a,CodeLlama-13b-Instruct-hf,"private int parseEndOfLine(String headerPart,int end){
int index = end;
    while(index < headerPart.length()){
        char c = headerPart.charAt(index);
        if(c == '\r' || c == '\n'){
            break;
        }
        index++;
    }
    return index;
}",0,0,1,1,0,1,0,1,0
636766821a6d9265ec0174b6,CodeLlama-13b-Instruct-hf,"public static Class<?>[] resolveArguments(Type genericType,Class<?> targetType){
if(genericType instanceof ParameterizedType){
        ParameterizedType parameterizedType = (ParameterizedType) genericType;
        Type[] actualTypeArguments = parameterizedType.getActualTypeArguments();
        Class<?>[] resolvedArguments = new Class<?>[actualTypeArguments.length];
        for(int i = 0; i < actualTypeArguments.length; i++){
            Type actualTypeArgument = actualTypeArguments[i];
            if(actualTypeArgument instanceof Class){
                resolvedArguments[i] = (Class<?>) actualTypeArgument;
            }else if(actualTypeArgument instanceof TypeVariable){
                TypeVariable typeVariable = (TypeVariable) actualTypeArgument;
                resolvedArguments[i] = resolveTypeVariable(typeVariable, targetType);
            }else if(actualTypeArgument instanceof ParameterizedType){
                ParameterizedType parameterizedActualTypeArgument = (ParameterizedType) actualTypeArgument;
                resolvedArguments[i] = resolveParameterizedType(parameterizedActualTypeArgument, targetType);
            }
        }
        return resolvedArguments;
    }
    return null;
}",0,1,1,0,0,0,0,1,1
636766fa1a6d9265ec0177a4,CodeLlama-13b-Instruct-hf,"public static Double[] toObject(final double[] array){
if(array == null){
        return null;
    }
    final Double[] result = new Double[array.length];
    for(int i = 0; i < array.length; i++){
        result[i] = new Double(array[i]);
    }
    return result;
}",1,1,1,1,0,1,1,1,1
636767de1a6d9265ec01871c,CodeLlama-13b-Instruct-hf,"public void valueAccumulation(String key,Long value){
Long oldValue = get(key);
    if(oldValue == null){
        put(key,value);
    }else{
        put(key,oldValue+value);
    }
}",1,-,1,1,0,1,1,1,1
636767021a6d9265ec0178bf,CodeLlama-13b-Instruct-hf,"@Override protected Object convertToType(final Class<?> type,final Object value) throws Exception {
if (value == null) {
        return null;
    }
    if (value instanceof String) {
        final String strValue = (String) value;
        if (strValue.length() == 0) {
            return getDefaultValue(type);
        }
        return strValue.charAt(0);
    }
    return super.convertToType(type, value);
}",0,1,1,1,0,0,0,1,1
636766821a6d9265ec0174bf,CodeLlama-13b-Instruct-hf,"public static String capitalize(String name){
char[] arr = name.toCharArray();
    arr[0] = Character.toUpperCase(arr[0]);
    return new String(arr);
}",0,1,1,1,0,1,1,1,1
636766ff1a6d9265ec017842,CodeLlama-13b-Instruct-hf,"public static double[] toPrimitive(final Double[] array){
if(array.length == 0){
        return EMPTY_DOUBLE_ARRAY;
    }
    final double[] result = new double[array.length];
    for(int i = 0; i < array.length; i++){
        result[i] = array[i].doubleValue();
    }
    return result;
}",0,1,1,1,0,1,1,1,1
636766821a6d9265ec0174c9,CodeLlama-13b-Instruct-hf,"private static File[] classPath(){
String[] classPath = System.getProperty(""java.class.path"").split(File.pathSeparator);
    File[] files = new File[classPath.length];
    for(int i = 0; i < classPath.length; i++){
        files[i] = new File(classPath[i]);
    }
    return files;
}",1,-,1,1,0,1,1,1,1
636767461a6d9265ec017d17,CodeLlama-13b-Instruct-hf,,0,-,-,-,-,-,-,-,-
6367670c1a6d9265ec017a2a,CodeLlama-13b-Instruct-hf,"public static int[] toPrimitive(final Integer[] array){
if(array == null){
        return null;
    }
    if(array.length == 0){
        return ArrayUtils.EMPTY_INT_ARRAY;
    }
    final int[] result = new int[array.length];
    for(int i = 0; i < array.length; i++){
        result[i] = array[i].intValue();
    }
    return result;
}",1,1,1,1,0,1,0,1,1
636766821a6d9265ec0174d2,CodeLlama-13b-Instruct-hf,"public static AtmosphereRequest wrap(HttpServletRequest request){
return new AtmosphereRequest(request);
}",0,-,-,-,-,-,-,-,-
636766fa1a6d9265ec01779d,CodeLlama-13b-Instruct-hf,"public static boolean isAsciiControl(final char ch){
return ch <= 0x1F || ch == 0x7F;
}",1,-,1,0,0,1,1,1,1
6367670c1a6d9265ec017a35,CodeLlama-13b-Instruct-hf,"private static boolean endsWith(final String str,final String suffix,final boolean ignoreCase){
if(str==null||suffix==null){
        return (str==null&&suffix==null);
    }
    if(suffix.length()>str.length()){
        return false;
    }
    int toffset = str.length()-suffix.length();
    return str.regionMatches(ignoreCase,toffset,suffix,0,suffix.length());
}",1,1,1,1,0,0,0,1,1
636766ff1a6d9265ec01783b,CodeLlama-13b-Instruct-hf,"public static String sub(String str,int start,int end){
if(str==null) return null;
	if(start<0) start=0;
	if(end>str.length()) end=str.length();
	if(start>end) return """";
	return str.substring(start,end);
}",1,1,1,1,0,1,1,1,1
636766fa1a6d9265ec0177a9,CodeLlama-13b-Instruct-hf,"private void addInitializedType(final int abstractType){
if(initializations == null){
        initializations = new ArrayList<Integer>();
    }
    initializations.add(abstractType);
}",0,1,1,1,1,1,1,1,1
636766811a6d9265ec017499,CodeLlama-13b-Instruct-hf,"private boolean checkDuplicate(final List<AtmosphereInterceptor> interceptorList,Class<? extends AtmosphereInterceptor> c){
for(final AtmosphereInterceptor i : interceptorList){
        if(i.getClass().equals(c)){
            return true;
        }
    }
    return false;
}",0,-,-,-,-,-,-,-,-
636766801a6d9265ec017482,CodeLlama-13b-Instruct-hf,,0,-,-,-,-,-,-,-,-
636766fe1a6d9265ec017838,CodeLlama-13b-Instruct-hf,"public static char[] toPrimitive(final Character[] array){
if(array == null){
return null;
}
if(array.length == 0){
return ArrayUtils.EMPTY_CHAR_ARRAY;
}
final char[] result = new char[array.length];
for(int i = 0; i < array.length; i++){
result[i] = array[i].charValue();
}
return result;
}",1,1,1,1,0,1,1,1,1
636766fb1a6d9265ec0177c3,CodeLlama-13b-Instruct-hf,"public static boolean isAscii(final char ch){
return ch < 128;
}",1,-,1,1,0,1,1,1,1
636766801a6d9265ec017487,CodeLlama-13b-Instruct-hf,"public static String encodeTemplateNames(String s){
StringBuilder sb = new StringBuilder();
    for(int i = 0; i < s.length(); i++){
        if(s.charAt(i) == '{'){
            sb.append('{');
            sb.append(s.charAt(++i));
            sb.append('}');
        }
        else if(s.charAt(i) == '}'){
            sb.append('{');
            sb.append(s.charAt(++i));
            sb.append('}');
        }
        else{
            sb.append(s.charAt(i));
        }
    }
    return sb.toString();
}",0,0,1,0,0,0,0,1,0
636767191a6d9265ec017c0f,CodeLlama-13b-Instruct-hf,"private void enlarge(final int size){
final byte[] newData = new byte[data.length + size];
    System.arraycopy(data, 0, newData, 0, data.length);
    data = newData;
}",0,1,1,1,0,1,0,1,0
636767041a6d9265ec0178f8,CodeLlama-13b-Instruct-hf,"private static String[] copyStrings(final String[] src){
String[] dest = new String[src.length];
    for(int i = 0; i < src.length; i++){
        dest[i] = src[i].toLowerCase();
    }
    return dest;
}",1,1,1,1,0,1,0,1,1
